id,x,y,z,result
58720,0.235781742,0.787950603,0.448647735,58.01742791
75746,0.614087336,0.629464135,0.172880737,24.24188474
24941,0.419655247,0.616620306,0.11424107,2195.190676
44181,0.006761165,0.667554122,0.347713846,14.56147697
12563,0.256588845,0.705074699,0.924841776,4.795035564
14286,0.731728014,0.057393254,0.639758976,1.170857471
79047,0.513807819,0.089275665,0.035270494,0.386597673
52278,0.049905304,0.73110781,0.88281001,1.199874253
11076,0.293530281,0.081165574,0.991870904,27.93347738
98237,0.100144788,0.183915471,0.479337243,2.467468204
94843,0.175311765,0.266895579,0.308594375,1.391166946
68140,0.993522696,0.268958891,0.599291188,1.304665883
3280,0.791616091,0.300531912,0.206448432,0.68660079
34809,0.827358172,0.690098713,0.506534529,0.470638488
79111,0.921386715,0.98088953,0.379893518,0.909548173
1315,0.032457491,0.821693995,0.606486501,0.56733358
29379,0.32782621,0.592797056,0.530052548,4.968204083
39887,0.875123326,0.726430777,0.114092851,73.67527219
2585,0.897866204,0.172666639,0.718592472,0.046126869
35802,0.568314724,0.808805357,0.237597286,0.428020831
8734,0.634437991,0.883387881,0.518828599,27.66568704
77438,0.475899315,0.327464944,0.923092805,0.838963597
42268,0.907463365,0.512349632,0.172226622,0.594626808
76642,0.324596001,0.654455139,0.476381133,70.77421786
53046,0.760247462,0.573417917,0.949065406,87.58606911
32138,0.573874628,0.569779192,0.309276617,3.325955303
38435,0.430887649,0.44808452,0.29163688,0.612986892
96878,0.396780334,0.386026725,0.424010599,12.92031056
34278,0.828713672,0.107596185,0.192685331,0.360677515
90552,0.756443284,0.087017145,0.391528934,0.62986393
50305,0.498934934,0.210214929,0.845965303,3.000252896
19211,0.161622671,0.192557761,0.9021689,2.824126247
65360,0.790708074,0.826455531,0.331148779,1.055670021
68395,0.341184557,0.319073215,0.716390615,1.359145536
5748,0.41295156,0.945760624,0.802022284,0.116683225
83066,0.533661466,0.901869439,0.64736635,0.368032349
38468,0.602528234,0.522166407,0.294046885,4.347907336
15508,0.81301855,0.723663538,0.236691979,0.85426517
59430,0.563914895,0.845867665,0.25685376,0.356265008
73291,0.477971763,0.468752358,0.563866192,0.556888159
27442,0.448024143,0.467616376,0.18579355,0.691431514
71371,0.215481364,0.582414174,0.768068426,2.617845917
66258,0.302685858,0.971866736,0.414974393,0.850255681
79865,0.489212354,0.031826269,0.944206775,0.451799063
99038,0.252968617,0.503763855,0.262933561,5.888801793
53922,0.617242853,0.87349303,0.735908296,1.100345814
18804,0.59683675,0.022312491,0.088811615,0.565702375
14725,0.706609417,0.211066968,0.332755874,29.45593969
26731,0.212550594,0.250555847,0.155851735,24.98377155
74973,0.607640152,0.729940915,0.076993731,63.86461744
51703,0.096544806,0.890818726,0.940374922,1792.246253
44897,0.549843,0.203859848,0.672061969,206.2756918
36659,0.273672983,0.413179681,0.783656282,8.515352777
63400,0.798686454,0.685192785,0.43813474,0.624695913
83112,0.678946214,0.670232357,0.486694644,1.390353945
67789,0.763349234,0.473722046,0.496186489,120.5946854
80106,0.417974423,0.209725365,0.06670492,0.943831189
82257,0.621690668,0.983233459,0.85493415,0.389156202
87114,0.513541843,0.929335717,0.681836059,0.915051803
2384,0.09185902,0.222796283,0.659223212,1.13429406
38347,0.290150513,0.236007442,0.217542755,2.21889089
1734,0.730563083,0.463765903,0.749520001,0.539599325
79667,0.309208131,0.523019223,0.831938542,10.92308927
48910,0.421731131,0.357797709,0.260940125,2.68030994
34825,0.332708122,0.134251007,0.484718395,1.119350279
10770,0.071541252,0.794990849,0.005124872,93.20246736
367,0.780312705,0.346467011,0.844990478,92.24597846
74601,0.72731609,0.142891372,0.506539655,1.275999241
35169,0.510701692,0.11470919,0.401883319,4.441068845
39897,0.000199896,0.748150905,0.28946528,1.732887605
6052,0.554274279,0.123060573,0.784367579,1.309644681
77067,0.510260514,0.60406481,0.0733999,0.050341797
46815,0.903188827,0.055250405,0.34434365,1.646322467
33115,0.086531815,0.551422587,0.646911874,1.074683391
17339,0.951803138,0.927639906,0.016303928,5.936667052
51491,0.220977839,0.979750994,0.721445408,19.45267297
52353,0.619466914,0.836197668,0.339614155,938.9911575
99222,0.320683119,0.599613469,0.178483436,19.5976792
26551,0.58642762,0.540312804,0.881871462,0.797643281
70901,0.335316847,0.62070985,0.353630271,1.00590907
1465,0.257775959,0.610938839,0.47881281,6.647038009
8810,0.152011392,0.338375115,0.78212106,6.64387943
54822,0.906428311,0.526151211,0.735342095,1.101427588
22586,0.96720377,0.969716687,0.189359136,0.392644128
1877,0.948731663,0.221916694,0.645528992,1.568868008
26458,0.274427426,0.940016126,0.3831048,29.06542003
42826,0.676875424,0.600673825,0.309514887,0.145731179
59135,0.627098293,0.986587149,0.591549766,0.846658744
88476,0.533717932,0.564242984,0.734696517,1.468000605
88508,0.217995827,0.862843267,0.313363569,0.452538566
31770,0.934043052,0.028598143,0.097492535,44.51691974
91099,0.128178178,0.244105594,0.370066672,87.4380852
66519,0.468374587,0.934508986,0.700997398,51.50929874
7921,0.190813503,0.715260811,0.188256838,2.735653545
50276,0.801579152,0.887624247,0.086133077,2.638351705
14686,0.082364801,0.593062975,0.833516976,0.168143392
29227,0.819002524,0.383540305,0.349273819,1.492361571
46883,0.806027832,0.849162459,0.60418717,0.138170183
54411,0.454102762,0.189914947,0.393118806,7.956786097
35777,0.599600859,0.631218354,0.470869395,1.569239124
1484,0.172574364,0.078762687,0.50214497,0.328703704
89360,0.963760283,0.465880436,0.805891742,7.143274776
49083,0.657671372,0.506038294,0.907060482,4.83154634
67143,0.089083565,0.82327586,0.824262136,0.396336566
16359,0.327704045,0.05100833,0.449224576,1.266431006
50731,0.613969417,0.636065204,0.93056963,0.138241818
14608,0.185361793,0.13427579,0.388743556,0.024697
57089,0.129320429,0.285409305,0.572725978,4.166424029
15019,0.652273231,0.564642469,0.648334954,2.232274889
3315,0.731032485,0.107360655,0.266620259,0.719393003
4168,0.916773572,0.309944116,0.417870251,1.118988322
44595,0.362826135,0.173528098,0.851839283,2.724347196
42189,0.866041453,0.078679295,0.333653904,0.312554407
97711,0.753581588,0.319576252,0.297244999,0.629506068
62224,0.437130421,0.055780625,0.732177888,0.868899895
85353,0.406131315,0.331183625,0.750670097,22.99677534
7873,0.614326093,0.215207474,0.680338651,5.707909594
69132,0.948655623,0.917541251,0.30543882,2.021736269
90101,0.299743538,0.826112279,0.694751662,157.1413442
32405,0.13243754,0.194703143,0.46997517,3.895838612
27042,0.319662337,0.139108975,0.085319694,2.429056145
70140,0.078394685,0.001081713,0.384261537,1.840344059
20731,0.60814858,0.845169932,0.780854754,0.996641036
88205,0.176196598,0.138176048,0.500763558,0.297502321
26761,0.606905825,0.187167443,0.68290732,10.22867847
9276,0.959168443,0.522620374,0.853816692,4.61506413
40064,0.281560025,0.102827028,0.422544718,130.262667
86719,0.747141094,0.779325425,0.313459926,8.623784268
71542,0.079147718,0.626651703,0.639451169,0.763143023
85537,0.505546255,0.571695341,0.938748222,0.186254029
15542,0.53697701,0.081997428,0.973914676,9.668805682
96171,0.873415012,0.919804355,0.475606304,0.564797637
63816,0.706924037,0.799881218,0.180735275,0.795738054
40138,0.224801039,0.933252164,0.314343772,1.303341723
38352,0.948178229,0.928689575,0.713385163,39.48637479
1175,0.628493437,0.182629167,0.304903419,2204.188845
47702,0.576968839,0.310583971,0.071385603,24078.50225
18511,0.649252687,0.350782712,0.142509282,0.658977327
40655,0.33447949,0.329417188,0.249671007,3.557171034
94129,0.176267997,0.166399797,0.981328016,12.79320615
44914,0.363552371,0.471048649,0.700720036,1.218243754
41876,0.214567265,0.766437583,0.952068197,6.571604827
50482,0.464449992,0.246108284,0.801920182,1.453769619
47298,0.897916761,0.172441987,0.292239282,10.29699223
82197,0.834224223,0.472106964,0.28405209,7.10783417
35436,0.850184802,0.939934192,0.716066855,0.560628019
97187,0.336293928,0.094614716,0.807357063,0.614610441
26867,0.839887526,0.91526087,0.069557355,0.820826114
66850,0.80176163,0.299904775,0.40041199,1.807789818
94698,0.129028452,0.008928588,0.176546856,3.926575643
82522,0.047853111,0.334255435,0.169775634,21.81040255
53963,0.426729044,0.856419354,0.431181654,8382.768561
15013,0.004933747,0.626593871,0.873766895,2.18779793
21246,0.053138256,0.727515658,0.560325429,0.351140424
93721,0.293083631,0.328532799,0.105458049,0.639459158
44532,0.216021767,0.091817845,0.754569768,1.339208
36599,0.626853577,0.860532848,0.655538001,7606.150327
56083,0.85856358,0.393512043,0.587738196,0.993188649
73777,0.33195063,0.816505829,0.529389003,35.68037145
99719,0.447355545,0.2760949,0.915131827,0.844379204
92165,0.583987143,0.725535868,0.096257819,0.980997145
19251,0.80861307,0.496850467,0.741366063,0.502781331
52128,0.553520979,0.939937458,0.141953,4.922972165
79053,0.620443636,0.613950861,0.894731539,0.344917251
60555,0.061046645,0.276189054,0.331862881,0.871203574
67393,0.755701945,0.083883165,0.595554926,6.757656662
20177,0.102590207,0.491240833,0.253044609,335.0596569
66835,0.195623622,0.429745814,0.590861168,3.206660183
11586,0.694424702,0.156180247,0.066865408,6.463921284
23352,0.362961856,0.374448542,0.251458799,0.80431915
8364,0.105161265,0.696396923,0.817637158,10343.23867
18841,0.832377347,0.040780955,0.982940834,1.30298994
30285,0.696120715,0.003705574,0.240422982,11.46394489
17511,0.026391225,0.973762599,0.074870062,57.94368213
58435,0.286515004,0.766812641,0.655923622,1.295805744
77727,0.939188328,0.58563199,0.893255596,9.603612065
85863,0.723624321,0.345797191,0.707290039,1.56737605
56142,0.986653946,0.253358144,0.22270967,2.542946774
66390,0.053205776,0.595586016,0.285708753,2.179534301
60786,0.269233865,0.112813533,0.782848189,14.94938766
435,0.989714022,0.699898308,0.70884874,0.481230589
12675,0.092259978,0.956246538,0.872284297,0.861318324
39995,0.466024041,0.100121411,0.348143045,3.836669378
55679,0.316095838,0.851317764,0.114786454,1.481118342
97527,0.378159913,0.491621773,0.581468351,2.363871382
31959,0.351877625,0.370977734,0.205783782,3.1258062
90116,0.142718859,0.766662292,0.131318885,6.499032281
44969,0.63831398,0.875804388,0.856793785,1.054311184
79094,0.728994145,0.940434348,0.782230896,1345.864758
19401,0.338074217,0.557452966,0.096100849,11.87468736
34984,0.099315354,0.390814724,0.430179402,2.10554216
99531,0.499855369,0.527637815,0.553349016,4.500523923
51914,0.799621164,0.287577919,0.007335596,0.780860281
86826,0.253727797,0.104905925,0.506414232,6.557053922
53871,0.713852306,0.059891647,0.234587225,0.692406422
64018,0.048408574,0.74686654,0.168115384,1.533977057
96805,0.229007083,0.878909057,0.063381946,1.137461885
52590,0.431928612,0.563586038,0.442769497,0.6203782
86914,0.396648856,0.88092581,0.575335327,27.25959409
36311,0.707681226,0.877058448,0.051556699,1.118657973
97431,0.176586389,0.646489846,0.189810245,32.45274321
44105,0.071130896,0.004137391,0.459780872,3.159147431
61347,0.361111801,0.482572118,0.941928991,1.716652721
67893,0.164320144,0.064281174,0.831724979,3.644524566
5203,0.046011298,0.161508098,0.190964741,3.191089302
3099,0.546603505,0.366253618,0.875269545,0.750694394
28175,0.140377152,0.060719518,0.023901656,0.874989276
10904,0.277414354,0.984152269,0.483362116,6.654859493
48894,0.458502127,0.029203682,0.847203714,0.589445742
3057,0.981311521,0.017630253,0.373956461,0.457994842
84753,0.7749232,0.718368178,0.676735829,0.284281802
19624,0.507156858,0.333252058,0.47284111,0.228716143
30351,0.686671839,0.694305194,0.109674994,1.781397186
49846,0.739174195,0.586837915,0.866562819,0.354146516
57559,0.895035793,0.386888423,0.291825718,52.68036006
76985,0.175568789,0.581591281,0.432269325,0.537401387
13269,0.941130063,0.385023948,0.445212067,4.746442191
57303,0.936689897,0.633457385,0.340352714,143.0008847
79255,0.442681282,0.454387169,0.53579176,1.199652335
11947,0.388295911,0.696523512,0.873712697,0.411579226
52341,0.730978453,0.594916731,0.044863935,7.464778414
54541,0.343030185,0.455901064,0.915773232,0.724015968
90877,0.46115493,0.436221684,0.829669363,1.135555217
65564,0.668184139,0.69037694,0.487698712,46.19651567
46416,0.830168737,0.780352946,0.112545978,18.07393915
13939,0.644589932,0.101809711,0.618889079,0.908013187
17137,0.753869151,0.126079253,0.430683873,0.977491148
50062,0.996337114,0.867836812,0.401113857,14.05921101
45476,0.411854703,0.567744766,0.951029453,0.373275677
49695,0.498431741,0.654566284,0.620670362,1.019769379
89732,0.214391928,0.596276441,0.062860497,1.151763088
34066,0.256294084,0.16652406,0.128373668,4.152278055
12792,0.558363356,0.293124592,0.427152228,1.877921811
67208,0.322227998,0.335608885,0.801257116,2.103933331
95906,0.15208959,0.4320931,0.538869952,702.9060323
12780,0.508506913,0.740782877,0.198254637,7.093813074
90795,0.682539346,0.700883948,0.672876548,98.93159033
57699,0.786295291,0.96394684,0.544298355,1.111410859
48681,0.962865381,0.318090058,0.218946942,95.20864793
65881,0.552865471,0.755964732,0.520070792,52.04820534
2008,0.137026333,0.030983816,0.909589515,10.57535019
58166,0.868079333,0.543606392,0.339975376,0.013724872
13218,0.844321032,0.835327161,0.559940591,0.082820596
60393,0.386740852,0.475992273,0.630719412,2.523115524
45284,0.979854663,0.351720538,0.0262448,0.92531866
11890,0.237032483,0.976657663,0.879590881,0.2753251
22133,0.939367542,0.639518156,0.403465379,1.507660217
76360,0.283225714,0.169690883,0.959529892,7.596470283
11095,0.300329168,0.082363239,0.008839662,1.444628897
39414,0.960471224,0.94912642,0.995911651,1.454866477
78577,0.04755267,0.844019048,0.326518602,1.802627648
74136,0.455930183,0.306882302,0.532287705,0.324349298
65275,0.962532297,0.049906983,0.011298337,0.976957522
46979,0.639131881,0.223780245,0.611365673,2.438210705
6097,0.790330926,0.382609612,0.509089473,0.274288782
48205,0.539544913,0.986099615,0.171078016,3.161694389
95977,0.692093114,0.541155116,0.459623942,0.076980217
74370,0.679197601,0.682954114,0.721593894,1710.178108
49397,0.669815698,0.699816678,0.959947476,2.413720939
8016,0.886507855,0.764278913,0.856814941,6.094369845
68981,0.087570136,0.156225932,0.727205667,41.17134964
32425,0.328710387,0.104875216,0.360920035,1.046199524
72765,0.31474437,0.363366399,0.870819171,1.354337484
37837,0.047422025,0.460925101,0.128188597,0.860233959
62415,0.653386023,0.15925105,0.01803202,6.069909982
1528,0.530310656,0.821924536,0.550033574,24.45670269
17777,0.553119854,0.946843281,0.666535517,0.095027947
81157,0.436045201,0.725100229,0.272747544,0.146742112
97283,0.960775716,0.725897369,0.996421624,100.4565784
77404,0.042508733,0.467656697,0.565371916,2.898279841
24953,0.71977661,0.224775748,0.954850701,1.383712211
63714,0.097520429,0.848276284,0.062020588,13.03613754
45768,0.436436133,0.516278892,0.626383503,3.307572355
22445,0.121976527,0.037618013,0.67125887,1.659156816
90639,0.145012591,0.883106098,0.475147318,9.447040254
26210,0.707687191,0.605124635,0.405958662,0.721604161
21641,0.308839825,0.795954796,0.189117984,1.491823281
32867,0.13542431,0.065306597,0.729722545,1.898191714
87956,0.144358634,0.89107496,0.905509166,2.880459484
86616,0.468476982,0.337699059,0.094951956,11.11243311
55003,0.844814562,0.708096934,0.159132467,679.3313633
8079,0.017633811,0.035671728,0.853877503,0.99157583
6266,0.484691931,0.871685819,0.857647051,23.82498293
22077,0.984105974,0.371231423,0.484778454,2.069644148
91002,0.569902616,0.246999717,0.857792818,0.158960051
66875,0.439774519,0.926931532,0.46524774,4.407326732
66974,0.922989484,0.138761701,0.696468123,6.160385012
8388,0.298283218,0.072963425,0.827762075,2.4045262
6677,0.333998026,0.385998338,0.54590577,38.15612866
34283,0.348204577,0.314522119,0.689369861,11.46600836
76324,0.053502678,0.318452897,0.048052736,0.247271645
72700,0.005038608,0.088557672,0.334242492,6.361751851
32418,0.046685315,0.753946432,0.968234673,0.736241006
69613,0.27341744,0.604707181,0.279352056,0.196890352
54376,0.253134328,0.824839671,0.854038168,65.37370392
46683,0.751645681,0.149471164,0.996123667,0.967422919
40466,0.232742833,0.594264946,0.576214934,0.779737279
82005,0.663640571,0.365431219,0.003081131,1.266632649
1290,0.172973199,0.391508108,0.475149956,0.674018174
24831,0.268909758,0.430749759,0.923278242,1.086248726
18146,0.590177644,0.739738558,0.542308757,391.0058694
15988,0.042620701,0.227505451,0.156635181,1.994513118
4723,0.190133659,0.506119669,0.260879823,19.01432557
65043,0.934590055,0.496019801,0.536428786,16772.14475
11741,0.971490064,0.410627344,0.024593051,7.695483123
10390,0.331460668,0.583278559,0.122122758,16.46142862
93724,0.064281972,0.709556847,0.851444754,0.411876537
58432,0.135499146,0.24506038,0.715384346,1.411630891
82611,0.353744341,0.069244993,0.381453823,5.472239167
64604,0.863441291,0.757077441,0.45858009,221.546235
79790,0.028806876,0.112362758,0.626046079,1.304822613
95731,0.177126557,0.570733328,0.446630985,12.88075232
98676,0.023424866,0.297214813,0.544704436,135.813931
53527,0.939781702,0.176257136,0.766379476,26.7454942
3962,0.874893389,0.329229901,0.346221893,4.326428517
59700,0.616114455,0.940287307,0.433742822,1.636256641
53850,0.992958685,0.674590831,0.042865339,6.497237974
40985,0.480329815,0.578863481,0.429578594,1.050991242
54157,0.593213593,0.990669354,0.998784398,3.363728638
51536,0.678583911,0.409267791,0.378312017,3.008109317
37777,0.097808161,0.912845026,0.805049909,0.798604564
4200,0.20584626,0.484221095,0.30242966,3.467720064
97145,0.821981547,0.202773805,0.407737304,0.373921301
43269,0.04883649,0.383415176,0.616159758,15.80124623
3250,0.994202211,0.144166724,0.303529076,1.640952437
32593,0.146177395,0.694321437,0.642046173,1.839711944
68501,0.819824646,0.438886753,0.432133541,680.8501909
84197,0.264421003,0.932878571,0.41053366,8.858490323
11960,0.992485148,0.508925884,0.713665457,56.4550001
26374,0.800634932,0.943260555,0.378516553,5.523370212
39801,0.58927667,0.613057987,0.172853588,2.052361809
34257,0.88314551,0.015222157,0.572833184,0.775713303
99690,0.65452168,0.592624104,0.683559512,2.355998623
3170,0.601390482,0.00365399,0.106882607,3.79692634
69624,0.734435911,0.243921463,0.721822948,0.144669699
57572,0.966865587,0.040304516,0.085553237,0.674399688
45279,0.865808672,0.241712782,0.139496622,2.089276286
6830,0.245599055,0.733519876,0.691055122,32.47246405
50112,0.576915074,0.466336191,0.89254154,1.789696402
81277,0.328401657,0.867059179,0.253372052,0.473969131
8999,0.162435506,0.186734509,0.787683563,0.775261428
60828,0.69741755,0.34242101,0.692993267,2.443468698
95869,0.467374871,0.653774278,0.659979423,0.247787406
57762,0.342510986,0.657004649,0.16411947,1.93068058
32802,0.301033668,0.11583521,0.161957253,13.14464737
46759,0.283312266,0.125426876,0.703549831,3.148620603
39852,0.188867927,0.335268831,0.252706284,0.931133171
86131,0.975211334,0.759905648,0.544970361,1.490792495
87201,0.518089287,0.28009763,0.701718786,1.979987745
24031,0.999875398,0.768015898,0.69805217,16.47534277
7339,0.011100032,0.167979478,0.060653278,2.956703782
59387,0.941019555,0.311715569,0.135569139,3.472506357
92607,0.250976062,0.373016723,0.58831091,0.722740963
87400,0.853318322,0.346627572,0.034715771,2.055721423
64060,0.901084707,0.143680248,0.908444177,1.440663253
87876,0.990229605,0.345737947,0.255625025,0.223474641
19462,0.60053372,0.471262008,0.182964628,10.36858388
12705,0.643804701,0.798500729,0.399647235,4.625124392
36622,0.728037257,0.578956704,0.027968852,4614.36124
3389,0.20618875,0.334076391,0.523076105,1.856280896
78902,0.365296397,0.771504305,0.773511436,2.525353715
46810,0.33354406,0.622371151,0.715895724,1.232954267
9578,0.630290392,0.093083173,0.547025161,0.489406193
90618,0.350664565,0.111618252,0.049726612,1.771302757
24754,0.964341762,0.243525584,0.023534059,3.203539402
3563,0.881688564,0.99375449,0.419900609,5940.63644
17231,0.15807481,0.2983199,0.915851144,3.065564508
4219,0.632882117,0.019496598,0.711816145,7.991759497
94924,0.643931448,0.56921162,0.261148443,89.00652941
21099,0.103472918,0.653682966,0.870719327,14.09542519
17271,0.957656392,0.235426967,0.77406638,1.316224237
55088,0.071159969,0.453730872,0.077443301,5.771627428
72493,0.314335938,0.870755194,0.721113222,1.943097561
99184,0.869467189,0.882370098,0.41452569,178.48617
33648,0.092857862,0.470227416,0.08949502,0.045313029
90671,0.018179704,0.08911068,0.251858634,1.75217732
8475,0.460399858,0.055625941,0.728343452,14.97371826
24086,0.954567435,0.864800236,0.494654563,1.078195845
98310,0.768448227,0.349014758,0.458947779,0.029886316
55958,0.98539769,0.070644835,0.207433155,0.29432833
85421,0.185018202,0.59463839,0.214633578,1.289251029
50416,0.031581105,0.387991698,0.240947732,0.167080404
30043,0.656659649,0.045909831,0.239588472,71.96585285
78346,0.098896798,0.088856897,0.667910016,8.663088336
62660,0.714636806,0.374159975,0.162874845,5.337785046
22375,0.305397569,0.533990368,0.903875143,19.46028386
35867,0.555850509,0.259791814,0.151238409,1.946604024
49168,0.704533165,0.035144333,0.803209412,3.078390293
74751,0.951643613,0.940188647,0.889624146,35.24984195
36481,0.203154114,0.204897359,0.188987473,1.084968767
16175,0.615737399,0.126390794,0.804236908,0.108376078
88998,0.766258604,0.136755049,0.281590829,15.19322422
96399,0.798144535,0.2083847,0.437349618,1.461797428
54794,0.847363035,0.44599057,0.198668351,16.76881423
28824,0.657428849,0.57539314,0.911714612,12.46312363
15397,0.569898853,0.1699721,0.950060313,3.120905065
901,0.148183806,0.414561,0.763974126,0.996046701
18044,0.969421565,0.253741269,0.869120429,1.531974356
22023,0.429258917,0.490699369,0.262467681,0.778069842
45598,0.618317326,0.371297721,0.310817189,8.445416168
51159,0.596134271,0.202511505,0.55555076,0.081238716
24533,0.186117761,0.10151514,0.057743311,1039.746891
77378,0.437289941,0.268160392,0.08695686,19.95048212
58839,0.385080045,0.293869136,0.512957451,1.224636728
86744,0.206038117,0.761010637,0.554792474,1.232319598
48978,0.357244974,0.624529002,0.841281038,6.72667777
49396,0.962338374,0.191617158,0.514902987,0.068591778
65858,0.323722361,0.680623469,0.681707704,74.88519429
86741,0.773469344,0.276700823,0.520209907,0.64390576
86587,0.130736409,0.592748378,0.721682326,6.694266693
72838,0.187732511,0.546072333,0.332175244,286.256831
81184,0.395581628,0.629448968,0.952758535,6.908338323
20137,0.597810792,0.818771382,0.562769107,3.154380878
41425,0.334178639,0.465614888,0.916739103,0.11062778
76898,0.335977597,0.121363831,0.765855345,0.733043064
43428,0.559634435,0.299982756,0.701011921,1.575074383
4984,0.433970698,0.965895585,0.966131838,1.640615318
87795,0.195157693,0.783062282,0.729868792,0.383268951
77595,0.155286672,0.323162759,0.187040497,5.560730245
31687,0.318544693,0.310307008,0.463762423,8.495896595
63114,0.050252832,0.582694176,0.235292885,1.482576866
97672,0.011788947,0.624927399,0.094525815,3.869975621
10795,0.7729869,0.824226368,0.485800993,0.829793631
94016,0.459660564,0.148940108,0.657079394,0.550761178
5398,0.825870724,0.972855809,0.726515753,1.161887913
3723,0.793088476,0.945017695,0.922418316,0.266222557
22027,0.51974148,0.317148681,0.800897451,1.387576316
30578,0.983248871,0.169574198,0.822719432,5.688664408
75769,0.678973098,0.641878434,0.45571219,3.489167708
46419,0.982733237,0.947253209,0.167615686,5.887007029
3069,0.009339088,0.636789488,0.961534719,0.107312905
86815,0.87169853,0.204708805,0.598521466,7.079143198
79061,0.439111457,0.640913825,0.304843534,6.942129052
8640,0.776265096,0.058174259,0.948575506,0.668726728
59275,0.570330136,0.661652695,0.06315265,2.589163193
34634,0.433354531,0.602494204,0.183081537,0.926663082
43899,0.398037186,0.648859804,0.696686137,0.212396689
29156,0.348618196,0.638110904,0.353622799,2.758573724
62926,0.796827712,0.477347954,0.736880299,0.71970397
60471,0.817966865,0.386589093,0.368145856,181.3892957
98042,0.007851968,0.752307777,0.328278673,0.532162425
14639,0.055493472,0.833311086,0.635929551,0.623995728
84880,0.929887199,0.488927005,0.908722431,0.288768897
37511,0.427299556,0.116399118,0.144204609,0.53458777
25111,0.40290117,0.038694109,0.713463495,4.408910802
48987,0.061716924,0.483683107,0.378612351,4.561381654
68394,0.742521323,0.044193805,0.6326307,29.7069936
89904,0.160222685,0.27527232,0.431118834,0.34588169
50162,0.799437736,0.438066952,0.14363243,0.61212572
70531,0.719187822,0.045435609,0.795854783,0.729117084
48520,0.361980613,0.372457513,0.335960297,0.060710573
32145,0.582770252,0.048692076,0.364789443,226.2011348
95730,0.852153422,0.241057907,0.221986715,39.11805218
52626,0.085650692,0.14005903,0.225237236,0.479327227
14830,0.216111777,0.669387406,0.102561116,1.50484064
75289,0.274504017,0.73287653,0.73769202,0.992103495
73758,0.722462826,0.403595599,0.631443564,1.02637647
69283,0.861522934,0.429985853,0.499628734,4.469228016
25429,0.424092733,0.334973359,0.502769408,3.229566067
14355,0.744495169,0.050183841,0.937162934,1.940880302
92276,0.78462942,0.393656815,0.208230498,0.421183155
80661,0.601770545,0.30051155,0.339233579,0.014734964
44033,0.616346069,0.785380005,0.74466555,2.955484343
35117,0.678508002,0.344631108,0.950243087,173.7469026
31987,0.301015194,0.832358048,0.71046886,0.638395794
69805,0.357396643,0.203627287,0.190622633,3.498614466
13970,0.073530376,0.106565261,0.325240362,0.467445255
70260,0.944520294,0.412867993,0.370987746,922.9989694
79193,0.617635817,0.847850093,0.556763845,998.8853406
66526,0.222543901,0.82964967,0.903926209,1.437784719
59030,0.670023923,0.830023958,0.415672779,2.310496074
36137,0.281626225,0.756278081,0.23014222,15.85358943
52919,0.293699198,0.73042005,0.526109883,5.007706298
38635,0.516675387,0.255741108,0.066829572,1.001378222
54479,0.9496233,0.245371815,0.463089552,14.8761079
6980,0.303476121,0.135662432,0.139734399,50512.08709
85397,0.679290654,0.287909843,0.880625596,0.011254289
91208,0.353486172,0.884024919,0.66434234,0.087171238
28660,0.879530543,0.610179035,0.63684636,0.979124297
99380,0.571085842,0.594255308,0.193747562,1.291715278
29371,0.677278413,0.542831864,0.376539403,1.600643729
16224,0.177368967,0.926996246,0.956782934,15.76665033
82513,0.756349136,0.343394363,0.209990412,0.921008886
8457,0.132656588,0.293369376,0.290963287,4.391394474
65094,0.818358417,0.934919223,0.444238556,0.55646813
63166,0.79111712,0.49847022,0.004916721,77.3892132
77596,0.153754485,0.380972924,0.32394124,414.2482307
5015,0.501688642,0.386501041,0.682358955,0.220897091
26429,0.211553109,0.992676807,0.003870283,19.95873634
50626,0.636572087,0.012115708,0.590750919,561.8182278
7762,0.602330313,0.969326238,0.502447203,5.305381426
61832,0.846622144,0.423672828,0.325171647,13.96716491
58574,0.515227147,0.764849395,0.739766519,0.21828612
48856,0.666794272,0.005141545,0.981973074,0.523983005
34192,0.147554987,0.120524485,0.586217832,0.65273779
50879,0.692836717,0.518971939,0.68359168,1.128385706
217,0.742542756,0.406044264,0.097219298,1.109125853
65419,0.379499055,0.776678709,0.387178879,0.953579094
84191,0.395710379,0.991849678,0.573161181,3.864055976
92258,0.604651284,0.217080374,0.185942886,7.78730364
34282,0.312468865,0.491722512,0.921966474,31.9906216
20167,0.548849591,0.447679657,0.614557718,3.171445407
6667,0.388149913,0.138199122,0.06518374,21307.82093
51478,0.688769196,0.710173994,0.952023269,0.938814123
88268,0.526903,0.620662205,0.914269645,3.956545525
37710,0.069787754,0.104397182,0.495483747,3.982460559
56604,0.665913437,0.26102317,0.852663857,5.751486841
64883,0.348771019,0.094051309,0.253358353,1.344290605
84531,0.440267392,0.002178003,0.848323697,4.797301367
97205,0.577513369,0.71194687,0.657336588,1.31503699
5318,0.436576966,0.641607794,0.036705715,2.193668575
91031,0.708117963,0.505810323,0.863607283,58524.33058
40451,0.378482117,0.650637573,0.818099314,0.081101406
75390,0.486647592,0.339464959,0.301673256,0.07219188
36536,0.329079794,0.119302494,0.75007941,3.277493356
50831,0.329634576,0.093819806,0.811601378,6.696289957
89118,0.926739025,0.45524952,0.867377564,7.848649742
73061,0.204445814,0.352785013,0.396912951,2.182968131
