id,x,y,z,result,truth
65290,0.97790006,0.307164502,0.623783099,0.016403885,1
21132,0.329044669,0.455077797,0.812743607,1.421263247,1
62026,0.294750054,0.844628912,0.343234235,12.15032858,1
919,0.763264593,0.500459991,0.797222151,2.068031553,1
38804,0.370554848,0.837833172,0.695736154,0.356173557,1
49436,0.898907381,0.000977303,0.085317178,1.845578614,1
34996,0.245240272,0.209865942,0.067545203,73.38113629,1
76279,0.955662478,0.944498213,0.066692025,0.461557453,1
41347,0.781768529,0.715431429,0.947155347,0.407094114,0
58802,0.465611226,0.844902195,0.303183215,2.057976574,0
24062,0.097791337,0.150616115,0.688369719,0.205812583,1
40117,0.972422667,0.454495637,0.10858277,0.226394272,0
51361,0.138565103,0.963418146,0.541470133,11.26857437,1
22870,0.113108996,0.878585255,0.110318744,0.688990882,1
35734,0.320467891,0.216991993,0.025486959,64.10034272,0
93698,0.680277087,0.956829622,0.209848992,0.022144981,1
95157,0.078516448,0.351821849,0.66599597,0.987759225,0
17467,0.581136085,0.469094602,0.295076716,1.026312276,1
15354,0.199041483,0.289897313,0.439715452,3.310753434,1
86937,0.149943887,0.717889425,0.468110491,1.232120194,1
92558,0.691262064,0.202600814,0.216768389,2.395474892,0
62425,0.707553967,0.330325898,0.792682237,0.080080989,1
81601,0.548508353,0.251898555,0.727137338,13.59257818,1
46752,0.129666302,0.946979837,0.451447593,1.052006357,0
11446,0.490029931,0.090965884,0.669046055,2.95640357,1
47312,0.260407513,0.490460188,0.073438033,2.170008802,1
4713,0.814663375,0.131195206,0.076439379,0.514714484,1
68360,0.207827999,0.068343836,0.005767091,4.486085508,0
43780,0.000544112,0.981456823,0.440046384,1.31715214,1
87657,0.39050118,0.086417649,0.772149846,2.990927243,1
58149,0.877930031,0.234436981,0.975037738,85.62565683,1
51230,0.967772554,0.404233305,0.998679016,32.78618031,0
99924,0.931625273,0.508258501,0.429156946,0.878524723,1
65444,0.967945247,0.268010232,0.745132168,0.193808413,0
23928,0.655594027,0.979870812,0.996658321,9.374890908,1
89539,0.130645695,0.961415427,0.713462513,0.400162631,0
98088,0.254060507,0.555036805,0.867991277,0.532430782,1
30070,0.123407701,0.103675333,0.903369507,3.588241535,1
56906,0.643286138,0.796177569,0.072602492,7.28713503,1
67792,0.871705254,0.071746446,0.234239334,0.755008307,0
79478,0.616259567,0.748044547,0.218853513,0.446129224,1
7284,0.035057067,0.7199954,0.978201609,1.054594226,1
22220,0.895393671,0.871995839,0.516113464,1.730022993,1
95708,0.885466561,0.807623384,0.669461715,2.074782124,1
37555,0.62761,0.812231362,0.11621037,0.859706895,1
33700,0.301684298,0.42016297,0.327940299,0.468762914,1
69002,0.062208659,0.656396404,0.876646062,27.74274863,1
44289,0.873655174,0.991204336,0.057654478,0.525795299,1
14277,0.551640085,0.231906355,0.102702694,0.042150128,1
35765,0.401062272,0.887442315,0.159687298,8.849914159,0
17313,0.58041091,0.650826479,0.038112204,1.742003269,0
55939,0.255581012,0.484679449,0.981457675,1.983717817,1
98330,0.052966352,0.80578121,0.60727537,1.130629652,0
66971,0.763594229,0.695651977,0.432644341,0.620842408,1
89457,0.093186512,0.822979529,0.507866066,0.377611827,1
86283,0.851746935,0.22467665,0.578145334,6.609142401,1
57750,0.663114558,0.803601192,0.443983021,1.249582167,1
92965,0.205252904,0.037186655,0.927082148,9.183831251,1
97285,0.047743361,0.642788108,0.179389997,1.063319919,1
38080,0.028148002,0.042020301,0.764683074,16.49120009,1
34444,0.923206279,0.455871761,0.155976834,0.85744678,1
91117,0.138760428,0.844090919,0.451948036,1.29283112,1
49162,0.757874129,0.07671924,0.999304348,2.650460368,1
21495,0.682093445,0.684732057,0.221146254,1.702245489,0
39678,0.781380334,0.231736091,0.880528466,11.92678703,1
50657,0.265364317,0.970324301,0.114433531,68.25699447,1
63195,0.417931619,0.534604863,0.653246792,0.099519173,0
21539,0.200027687,0.563088185,0.6428688,0.425827081,1
6188,0.879388293,0.934641516,0.324090464,158.7788346,1
62199,0.87265472,0.929447947,0.732969763,46.1813752,1
53242,0.041252027,0.247143067,0.328182995,1.553251657,1
35869,0.611276705,0.576536755,0.71642761,2.853556024,1
675,0.096251306,0.64553052,0.980082339,1.717490785,1
64223,0.393839545,0.204762818,0.121473259,0.339151539,1
61320,0.865903762,0.767389353,0.232861688,30.44778935,0
25796,0.029611475,0.782158437,0.26105425,6.92902128,1
44367,0.927939301,0.903858113,0.573532324,2.260910639,1
60121,0.075444773,0.176619219,0.845981033,0.212462813,1
14099,0.981740245,0.599197131,0.18828914,1.067304587,1
76234,0.016603975,0.833841081,0.831279835,3.856333125,1
74019,0.185720783,0.270329702,0.515305588,16.4403562,1
22295,0.202532839,0.798770269,0.552401997,73.39483559,1
9397,0.668558899,0.378623389,0.954222158,4.190008527,1
62189,0.024715331,0.127736116,0.045710755,185.8767736,0
93581,0.821024073,0.114341062,0.561583855,18.13673774,1
22679,0.629443046,0.847531157,0.062244906,1.939411544,0
80546,0.221037958,0.740766316,0.468498551,1.158227118,0
32558,0.052269803,0.280228337,0.300374633,0.832343775,1
56162,0.47661726,0.951354076,0.430455885,1.891064955,1
61422,0.569910008,0.661103067,0.713742738,0.937059927,0
8930,0.070945875,0.749807115,0.837145399,9.722652729,1
47105,0.887225135,0.744054017,0.005867664,2.042547372,1
57675,0.586858305,0.61911966,0.190435023,1325.603575,1
7579,0.777274866,0.523626363,0.641507457,32.19021084,1
62244,0.093694155,0.890774491,0.047010634,0.518445826,1
54539,0.131840318,0.217426047,0.279399062,0.508273649,1
85891,0.258278559,0.576845576,0.397292503,1.173966481,1
29667,0.649302642,0.790952719,0.408104001,1.151197917,1
37127,0.145477869,0.914827651,0.291836025,9.785682317,1
10790,0.454178626,0.932897065,0.342340142,0.682263516,1
87962,0.064570692,0.303721484,0.430249844,0.33355651,1
98279,0.725466942,0.340098696,0.256016369,2.498571521,0
13337,0.810910532,0.097461015,0.491176928,5.720483825,0
58225,0.532496002,0.050277932,0.95000693,0.291316786,1
11273,0.1029737,0.232307202,0.937367632,1.096709541,1
71407,0.620149595,0.485682722,0.699469567,420.571536,0
45227,0.865623439,0.051036001,0.367651362,8.974053013,0
57595,0.599161477,0.462458924,0.734787606,0.238767095,1
60061,0.840224569,0.582000015,0.983434664,0.378658181,1
28276,0.974575927,0.772945881,0.588858764,3.217896393,0
7195,0.495222914,0.197114249,0.330918826,9.484989857,1
34973,0.60983062,0.85254668,0.309182205,0.117776391,1
80126,0.120373436,0.185076635,0.161934387,1.059877012,1
67109,0.569028292,0.592905206,0.538807612,1.906523359,1
50020,0.600200482,0.823642636,0.593175687,686.384182,1
12724,0.938011546,0.470916102,0.471876582,0.844764966,1
41601,0.789253265,0.965201552,0.974185788,2.446829479,1
22480,0.096229939,0.784341622,0.2026334,70.45445593,0
77219,0.743806693,0.867582533,0.791449174,1.109783335,1
28295,0.699210979,0.903624778,0.941639446,1.001766068,1
79533,0.461144183,0.873904683,0.475282449,82.08952011,1
10155,0.330594956,0.56282541,0.227334481,0.755148315,1
87251,0.276078472,0.852351905,0.1188545,1.422959326,1
63201,0.508771995,0.537056144,0.998859061,0.776653602,1
92641,0.651985181,0.321030833,0.745382214,24.75989106,1
30561,0.04619251,0.051295206,0.947832714,2.890959092,1
81920,0.130250718,0.380661099,0.419309275,1.211549918,1
62812,0.725478861,0.405961155,0.959517996,0.769905532,1
28680,0.990626674,0.243895219,0.49910237,40.2908175,1
22240,0.732853734,0.078366991,0.461421158,0.269155591,1
19766,0.560504309,0.160329788,0.054428678,2.026885987,1
9484,0.674711722,0.80947579,0.38318402,46.98200217,1
97031,0.897692601,0.623433353,0.849958981,9.728567479,0
93662,0.139103557,0.501809022,0.199075986,0.434265997,0
16215,0.307443294,0.050778544,0.78039648,1.480322561,1
41958,0.692082333,0.608968259,0.846334974,3.717052662,1
60001,0.561344561,0.80060618,0.535259785,0.964264796,0
88304,0.692163851,0.747011401,0.121674443,0.097813688,1
32329,0.348051202,0.75558347,0.187448817,1.916158784,0
25468,0.452251999,0.306621936,0.906988281,26.53640629,0
69582,0.225477159,0.462411217,0.949959571,0.434017627,1
87502,0.385280339,0.391696999,0.063584991,5789.721396,1
32841,0.401601486,0.690457559,0.776757176,236.9714394,0
52502,0.934101336,0.58386923,0.327916706,0.841004074,1
32421,0.507620046,0.104376462,0.173639387,12.27723637,1
53455,0.731992793,0.28932129,0.220903588,4.067071189,1
14466,0.503077506,0.874225656,0.884810219,24.17333608,0
39114,0.174650776,0.285287954,0.409487817,0.627718063,1
99447,0.83076642,0.908673475,0.058768814,0.185930792,1
18878,0.28634178,0.980168198,0.025143947,0.521471859,1
27494,0.616814099,0.520675445,0.238667159,0.213093458,1
57054,0.263003935,0.351472045,0.802479269,1.00092872,1
60738,0.789897151,0.713705162,0.927242558,0.41936357,1
37410,0.455944798,0.421586892,0.181814721,166.4576491,1
15811,0.903533505,0.023313335,0.149559383,1.899887349,0
46035,0.4331766,0.04075813,0.093321695,0.500074728,1
79139,0.299404083,0.937326344,0.607196686,0.655419502,0
79002,0.551386121,0.448628148,0.91010483,127.889201,1
95184,0.090330923,0.250797702,0.732635626,0.185323839,1
87717,0.492652953,0.228644927,0.085117657,0.317993089,1
32699,0.139821361,0.745118182,0.509952384,362.1224101,0
66831,0.921540951,0.151913091,0.714595617,0.237084128,1
18288,0.894844321,0.64967377,0.761068439,0.911184794,1
99906,0.870265208,0.484661644,0.674793038,579.7957198,1
97907,0.024649138,0.596647286,0.288808119,0.828397763,1
9563,0.004893376,0.127583224,0.793826513,1.233561703,1
52214,0.384945269,0.30431065,0.097703743,19937.35926,1
2341,0.810519137,0.474707901,0.158101112,8.150784781,1
18628,0.300052338,0.710403888,0.9491123,58.18230969,1
12714,0.286919772,0.614405633,0.367976667,142.6440815,0
56561,0.172056864,0.916474408,0.065562445,0.293242463,0
56992,0.180403522,0.021975682,0.057783628,0.09949007,1
29753,0.213734371,0.640023267,0.130171832,15.07846011,1
10002,0.732745616,0.027648319,0.025138256,3.125791683,1
71166,0.455521384,0.20696735,0.628372317,0.328048067,1
79926,0.670800611,0.889645488,0.15776692,72.30069853,0
82903,0.207303966,0.071508146,0.894867011,1.46725943,0
29462,0.140692697,0.082101412,0.301623915,2.558883832,1
49774,0.223950772,0.810484375,0.697158696,2.642906316,0
60306,0.043361449,0.218801181,0.805852744,8.766582546,1
48052,0.403095657,0.323810892,0.914627257,0.603399943,1
31158,0.603466211,0.506801615,0.349258712,35724.13486,1
14957,0.989505515,0.613309354,0.632064187,4.183788994,1
94788,0.436448352,0.202772162,0.778368858,1.299563554,1
63694,0.802307244,0.122466016,0.971529563,0.418154858,0
33151,0.889828263,0.69829397,0.959154761,2.444916737,0
71685,0.924207126,0.774551748,0.804830022,0.816931298,1
18222,0.1201282,0.300782789,0.844943442,6.597036894,1
82270,0.240760403,0.383239799,0.449820486,11.26126202,1
7333,0.942735945,0.038980737,0.852030717,0.823649267,1
33030,0.39059121,0.615926477,0.537148212,0.516166461,1
62468,0.982528501,0.51765949,0.978501352,0.941328738,1
71130,0.948373172,0.822557256,0.166292765,0.720575523,1
73447,0.234840024,0.785076771,0.698250629,68.92085459,1
68815,0.713935927,0.824618136,0.696551639,0.858939779,1
82529,0.670031558,0.266067845,0.18451488,0.363550941,1
5706,0.613691802,0.699666982,0.85327431,0.962026797,1
54873,0.455649457,0.854773544,0.821964862,0.907995386,0
31864,0.927395431,0.942608525,0.90374417,5.96078791,1
31541,0.457392154,0.610640262,0.52635751,1.943863294,1
59462,0.562658726,0.108761743,0.036894144,4.36101919,1
1452,0.119646149,0.03910836,0.505958731,10.93177544,1
8609,0.559563647,0.299353788,0.948908404,0.678881004,1
83477,0.71823957,0.117454649,0.983896723,16.10775782,1
60567,0.018162606,0.717017618,0.537265744,0.48125028,1
16270,0.85441479,0.90296837,0.202522543,186.1641421,1
97348,0.755343472,0.959008959,0.370477206,1.633450463,0
61430,0.526899707,0.191880894,0.457943037,1.038668425,1
1356,0.067558797,0.746244324,0.105294889,1.251992777,1
18945,0.824941443,0.789316602,0.997160921,0.270117181,1
83399,0.337054542,0.294634791,0.004744483,22.65605815,1
24744,0.82434357,0.304739624,0.347233821,8.240799641,1
42127,0.488345314,0.254594409,0.159918046,0.924622574,1
64935,0.621344085,0.5692727,0.357391113,2.49052311,1
4533,0.485651689,0.467563632,0.774126849,1.604834235,1
73735,0.419325734,0.19570497,0.177689554,0.981791599,0
81329,0.804945307,0.608113633,0.208820093,4.476282837,1
68770,0.938306365,0.677933497,0.707427266,0.35107355,1
74406,0.255353758,0.70356937,0.951289266,5.114027879,1
64161,0.642486069,0.186817516,0.803567342,1.560751076,1
11032,0.022482205,0.94759173,0.962896989,0.025893422,0
67790,0.263472609,0.843479503,0.347338954,22.36438361,1
51351,0.050544469,0.209112305,0.09221866,2.145968756,1
48677,0.5262205,0.717572404,0.498049735,9306.668435,1
40558,0.846210457,0.766074061,0.032059194,13.79805646,1
43756,0.584258489,0.967991494,0.477912444,1.923408626,1
77513,0.134111828,0.945737997,0.890946179,1.249389281,1
59416,0.695447908,0.590537191,0.936879259,4.736460981,1
44898,0.04675638,0.772944551,0.050260322,0.279830599,1
17180,0.536906719,0.518213864,0.288322535,0.349962925,0
27699,0.210662872,0.839170552,0.122070837,0.093800826,0
67820,0.880354926,0.389612085,0.743169103,0.798810864,1
28244,0.883930258,0.401058583,0.238861344,9.172470171,1
67310,0.641929603,0.977823506,0.264777102,77.03369301,1
34941,0.627247068,0.52937933,0.245100347,3.612106242,0
82176,0.382070541,0.115942112,0.329408614,0.051627077,1
45365,0.008029007,0.072469917,0.87283669,3.294652989,1
21744,0.978412376,0.276176128,0.523683712,1.261380227,1
9663,0.420584211,0.473926365,0.087601496,0.907893656,0
54679,0.416203847,0.503818068,0.546080162,1.591211998,1
62942,0.92669572,0.945247261,0.439867174,0.771966909,1
41780,0.346495125,0.86558584,0.199373925,0.535721303,1
81661,0.775593091,0.565465911,0.845847385,1.041969362,1
42107,0.766690345,0.590761554,0.179423843,0.559874476,1
4709,0.167517653,0.512826061,0.009882641,2.141536373,1
24922,0.596618422,0.222183957,0.849521909,0.230089934,1
55458,0.435251041,0.602083203,0.07350165,0.906002861,1
31356,0.460919554,0.320847986,0.456081883,3.788866879,1
91878,0.039607538,0.107918847,0.779306998,0.129796559,0
8662,0.23549292,0.659866295,0.606918645,0.744475141,0
81337,0.38575048,0.809568108,0.514788726,6.201694904,1
92342,0.301545737,0.233722497,0.613589431,769.8702831,1
17357,0.425598865,0.267924616,0.148296693,8.32177628,1
53866,0.294346371,0.354994023,0.814672879,0.306051232,1
95267,0.750368318,0.938558457,0.582571359,1.497864687,1
44942,0.51487141,0.072087571,0.476011479,79.89968079,1
4513,0.205405286,0.424706193,0.219243468,0.18483657,1
80304,0.905567508,0.33497183,0.520755989,0.856972619,1
99495,0.636198949,0.491556364,0.932325404,40.38203533,1
99474,0.520847891,0.879733926,0.366923599,1.211800853,1
85337,0.986499218,0.663661102,0.576248717,9.044749235,1
64087,0.171976721,0.777976663,0.076396072,0.580509923,1
40356,0.317446364,0.553685061,0.685455777,4.553733954,1
68083,0.84255213,0.733030242,0.483667107,0.426366273,1
49800,0.36207385,0.70111775,0.447649173,2.527494049,1
68810,0.706140233,0.730461374,0.730551196,1.278995527,1
97218,0.321566901,0.892393662,0.742330041,1.324956569,1
63996,0.180202704,0.925380433,0.166300398,3.036967438,0
26963,0.508191241,0.761741696,0.769418258,123.4978048,0
4546,0.839984802,0.990768953,0.433447698,0.103061179,1
48958,0.98513887,0.724301972,0.122188494,8.789955685,1
39406,0.340639473,0.472429635,0.635228673,3.648639272,1
27873,0.434558184,0.684678523,0.096150941,10.12050904,1
41078,0.756592488,0.197922432,0.326409885,1.655306904,0
94849,0.923412607,0.414775211,0.645289694,6.162455502,1
57786,0.476940942,0.342701798,0.14024919,501.7861427,1
71229,0.093665855,0.954126842,0.802484762,50.05068118,0
10004,0.611914891,0.928459498,0.085681883,0.205055964,1
95385,0.93269947,0.566774294,0.265902302,26.87592848,1
94512,0.385763572,0.830336212,0.180021432,0.173883626,1
28310,0.027886917,0.348728491,0.44550162,1.917986888,1
72784,0.610181657,0.562677851,0.5069368,10.34970647,1
1391,0.898116206,0.698233062,0.056602398,0.370418294,1
42997,0.963874659,0.573530364,0.04342723,0.977666283,0
45625,0.868129203,0.058437591,0.148212126,0.756425345,1
53681,0.933620031,0.411678693,0.200674326,1.975529245,0
90768,0.253869904,0.125901533,0.780906155,3.015622151,1
10145,0.13118509,0.734434644,0.690556022,179.7569717,1
97136,0.399450456,0.168115565,0.382440592,1.099988211,1
72963,0.366748069,0.538907461,0.870424505,1.385995552,0
39637,0.01147555,0.471841582,0.0518342,0.961461135,1
10225,0.377049954,0.857707987,0.498824819,0.516207189,1
41783,0.329599282,0.164713574,0.337765985,33.53898691,1
8325,0.651586365,0.509234469,0.004980698,13.50054026,1
27062,0.926803161,0.167308773,0.438580341,0.678452174,1
18247,0.343596987,0.68311214,0.091577444,1.117228636,1
55030,0.113428965,0.695768736,0.248240587,125.0902254,1
2060,0.66523318,0.477200868,0.15706855,0.756571369,1
63303,0.767612541,0.17392031,0.626105246,0.247900105,1
6711,0.96210596,0.659152332,0.987195267,5.807596818,1
55641,0.643598358,0.824387123,0.652990516,3.021841714,1
95701,0.042893748,0.236758995,0.132486722,1.247587859,1
3982,0.520856863,0.106976459,0.26465362,1.007750888,0
97593,0.425023778,0.510577275,0.335646566,1.862798892,1
43512,0.252238761,0.618963557,0.569898996,0.67011555,0
45905,0.02940118,0.658579928,0.110249154,11.56280075,1
64306,0.87565375,0.528532994,0.55258644,21.11367062,1
76815,0.694433157,0.148645363,0.319354502,0.370802662,1
77772,0.381914569,0.044938824,0.68630099,2.662167919,1
17382,0.359364403,0.273694631,0.376252821,2.775725741,1
60394,0.495492523,0.965777185,0.144835619,23.85003355,1
60952,0.340758113,0.384973642,0.381602523,5.104181143,1
243,0.91318587,0.84821307,0.834259956,24.4008602,0
96370,0.836698184,0.199621075,0.925236002,286.5089123,1
34812,0.565483221,0.449456574,0.52121834,52.85185501,1
32967,0.130009717,0.760078099,0.117583647,46.42701902,1
84825,0.08917145,0.029407915,0.23319637,215.3383431,1
24244,0.181931519,0.846656572,0.191920455,0.134839701,1
44205,0.267517399,0.728640874,0.456577682,42.24222778,0
75534,0.811204407,0.00592447,0.911625145,3.569973949,1
9558,0.964441029,0.294550056,0.47555305,2.202499963,1
30343,0.824048485,0.858377443,0.43069677,25.86004825,0
91935,0.636909979,0.974634114,0.950015081,1.176112593,0
22932,0.221160279,0.862111833,0.848211927,0.411831047,0
88032,0.055991802,0.265170456,0.690385844,0.490379443,1
9852,0.719410491,0.256734159,0.55928067,35.92437069,1
56041,0.638836051,0.189598207,0.389074659,0.827999906,1
28872,0.254157947,0.65058252,0.433209697,28.51824175,0
65919,0.493700906,0.47020696,0.083096808,0.798360895,1
79902,0.671762161,0.218109669,0.195371433,1.259100082,1
92130,0.797845165,0.853388078,0.528774723,3.480026342,1
90341,0.24489539,0.314918438,0.431720917,90.67982295,1
9951,0.715030415,0.663671861,0.355299586,368.9590505,0
31441,0.635474734,0.520383197,0.646313715,10.74006004,1
27270,0.423501083,0.797276302,0.555481096,5.160791653,1
84064,0.146037074,0.470458154,0.880214068,40.41958263,1
45422,0.079402148,0.952499707,0.458771858,1.575139859,1
91615,0.86725309,0.151498523,0.277813182,351131.4777,1
87398,0.930951288,0.245054359,0.372292769,0.255307708,1
38267,0.32162704,0.595786606,0.033143562,0.437109253,1
33642,0.652704133,0.312157719,0.586473046,30.66295682,1
77142,0.121031825,0.052376948,0.084794549,4.308674888,1
5579,0.586523734,0.112467206,0.333565418,0.065131862,1
68354,0.878350394,0.85034501,0.660913263,1.011207373,0
5502,0.845564533,0.105736287,0.361013141,3.000112737,1
78363,0.769615144,0.066846278,0.191791938,0.639250181,0
62649,0.96113547,0.028250033,0.694610395,1.607962824,1
57035,0.899385147,0.296444854,0.58968316,0.338841738,1
19345,0.608022277,0.661369718,0.521009955,0.857067274,0
83712,0.583485118,0.764517292,0.48707951,23.78566666,0
253,0.812601692,0.368190319,0.742354677,1.042141338,1
9972,0.724392286,0.223011917,0.964700274,1.578863696,1
97079,0.72004093,0.05432578,0.364543939,0.476126442,1
75551,0.573555278,0.979058514,0.890791697,8.563328282,1
19636,0.277347348,0.26521166,0.889754782,0.571950803,0
76386,0.142051082,0.408519353,0.155987909,0.223372916,1
11391,0.128087037,0.737075384,0.081330346,0.762223706,1
11361,0.554525064,0.013451238,0.73926037,0.544522293,0
46483,0.802526482,0.991805393,0.345840901,11.28683444,1
15472,0.133904441,0.158032262,0.786566904,6.425262117,1
42482,0.804458252,0.75474998,0.809341288,0.566801617,1
85135,0.805044353,0.011847672,0.253162974,1.120484908,1
6370,0.361817769,0.229542114,0.943945407,2.262904828,1
75360,0.545661888,0.107302118,0.489201668,11.40492081,0
21234,0.26197575,0.815982696,0.35516613,0.534706711,1
55398,0.211625574,0.475821578,0.064180916,2.204654617,0
79149,0.654683658,0.202181608,0.083621121,1.645936628,1
87225,0.983705126,0.098857631,0.960336809,2.714172681,1
1046,0.153413282,0.888247469,0.317796232,1.753073149,1
82153,0.887153247,0.656481328,0.127858672,140.4076425,0
84447,0.793478131,0.135443167,0.59312038,3.438182974,0
62742,0.021246929,0.051715902,0.305661053,0.326830456,1
67090,0.444844847,0.814837807,0.83451267,3.969705649,0
80527,0.683470969,0.673203689,0.21706002,0.35042987,1
73625,0.366087677,0.404196774,0.721034037,1.834158563,1
48135,0.385598326,0.601703281,0.008170778,2.879145968,1
32840,0.428985442,0.042349498,0.194766599,1.386507337,1
16861,0.850281718,0.271884912,0.43352398,0.568811153,1
45075,0.885672592,0.85836416,0.297011947,0.947898482,1
48353,0.330093539,0.511273079,0.057014666,0.750208012,1
45657,0.123661281,0.061326049,0.222460527,3.529068236,0
86657,0.754979484,0.210547473,0.071609988,8.25565028,0
72732,0.001613084,0.590979003,0.594240234,0.374189953,0
24676,0.617815142,0.8733462,0.552733508,0.556294427,1
79918,0.15641171,0.689743608,0.878706256,396.4895445,1
80375,0.804632117,0.855668951,0.384221722,1.244876293,1
34739,0.11265609,0.786850057,0.495756929,1.363327371,1
65316,0.393717264,0.785853831,0.551430857,0.601960228,1
51970,0.595940023,0.615519179,0.666732351,0.772870325,1
64169,0.902219983,0.122630006,0.06703717,1.103849365,1
72367,0.260431654,0.237641385,0.597446589,9.813023362,1
59476,0.084657002,0.560524127,0.638372431,0.871407151,1
44859,0.509767354,0.078645827,0.032588273,7.911221918,1
48416,0.345017992,0.661656003,0.433597845,2.492546974,1
55259,0.971977135,0.342595918,0.18667879,0.823856047,1
68473,0.846615719,0.061434869,0.196861869,0.265686654,0
96887,0.590208438,0.287693169,0.191394603,1.273090391,1
32598,0.491659433,0.878207422,0.539149297,3.828203852,1
11625,0.757098861,0.889479732,0.728104542,7.51444068,1
12928,0.224168329,0.663026269,0.26885655,1.849155094,0
47123,0.761401066,0.506959212,0.230380404,0.431658484,1
16317,0.108803186,0.947976204,0.515341157,0.005394811,1
41181,0.364189566,0.203714227,0.906683783,0.209371673,1
47308,0.627014558,0.325991768,0.706830791,3.343406754,0
65449,0.210470688,0.540221121,0.15980846,1.747910518,1
80885,0.168224441,0.354112103,0.964925884,1.353082431,1
71747,0.733224383,0.258288024,0.328601898,2369.493447,1
72944,0.719142437,0.590218869,0.844704926,3.81446999,1
26246,0.137862219,0.349681733,0.375458501,7.049820157,1
52076,0.959326105,0.366508636,0.130144785,3.009746903,1
28190,0.242295606,0.495807232,0.272788985,2.44533576,0
32845,0.771918158,0.996674984,0.298358165,0.797620655,0
66274,0.334176389,0.238942281,0.262296298,9.022457193,1
8467,0.261754346,0.345031361,0.35665826,0.952828868,1
76350,0.233652163,0.788230375,0.51950818,80.20599134,1
87026,0.636751395,0.313749477,0.515614322,3.192697657,1
51841,0.79540642,0.197861262,0.129186253,0.24528447,1
72454,0.489884016,0.064672312,0.954073376,0.853900386,1
91228,0.24230913,0.891474222,0.559496611,1.702973737,0
36040,0.483066606,0.563668325,0.440474827,3.47267514,0
58723,0.323338548,0.721158567,0.231119661,0.152434372,1
57268,0.059770832,0.262146537,0.093845233,0.876184649,0
78188,0.914228419,0.948351693,0.005576765,1.175878297,1
17494,0.048461654,0.542243143,0.833121373,4.790058129,1
76205,0.082828613,0.277157844,0.860910436,1.541221463,1
31143,0.204151914,0.289201224,0.150097513,0.273787323,1
28050,0.561952396,0.601597754,0.942557982,31.53227194,1
46790,0.767554204,0.186732438,0.732310458,30.26542771,1
12049,0.526493319,0.088948508,0.888204666,0.501421445,1
28120,0.022623128,0.680355059,0.652651397,0.228819031,1
47714,0.01916491,0.291459847,0.033777385,1.254556883,1
40652,0.307341333,0.631670041,0.343232797,5.804707631,1
31653,0.728125153,0.215135534,0.34233689,2.402954141,1
41455,0.066353726,0.140159694,0.911757251,1.77151943,0
637,0.942707068,0.154932625,0.662110653,1.48365579,1
66827,0.191878212,0.205116219,0.754494665,1539.111674,1
94691,0.914173288,0.312826761,0.431799591,11.37354394,1
32752,0.304137717,0.40175818,0.161361709,2.444938705,1
95405,0.027335648,0.347940388,0.834706778,0.735121337,1
18836,0.099226929,0.170125618,0.843336446,0.298650906,1
95501,0.962425187,0.785836574,0.004531941,0.568697618,1
79476,0.819180198,0.540345772,0.596842155,22.79832332,1
4976,0.34187944,0.232269718,0.296834159,0.064417426,0
78162,0.777346178,0.143209547,0.063680622,2.922536347,1
19416,0.719945434,0.991496221,0.549494139,121.8442964,0
42349,0.980197499,0.327881422,0.00393324,0.326781255,0
77968,0.708681908,0.174390633,0.02367989,4.762295453,0
59117,0.456641574,0.331371419,0.442265961,1.420932741,1
62626,0.586264239,0.547123916,0.143396106,1.224987812,1
60531,0.29553402,0.197440182,0.197784348,0.587173626,1
80975,0.974622548,0.273932866,0.998633393,47.9113278,1
22862,0.275324264,0.534577045,0.006238819,6.066452468,0
41611,0.211245532,0.339018021,0.911536131,0.132122198,1
47072,0.263886861,0.548846637,0.051923055,0.415389723,1
31903,0.650198059,0.185577312,0.670835642,0.507912775,0
59595,0.926357309,0.167390002,0.596659915,0.405687303,1
16518,0.758992368,0.403634412,0.479174448,3.828195175,0
47772,0.39080359,0.289839813,0.185070545,0.922728607,1
79671,0.188996239,0.400265574,0.304561051,3.560966858,1
75377,0.887921757,0.481898891,0.209789071,1.221252967,1
5058,0.652043443,0.574421865,0.239974642,0.212855466,1
71160,0.021387683,0.648074062,0.764230644,2.147243802,1
60392,0.229030459,0.196433078,0.809019116,94.15246959,1
92087,0.746172558,0.470713573,0.838408993,3.675374382,1
51942,0.548743113,0.279065527,0.250961975,13.46085557,1
73169,0.093144486,0.728283196,0.777500837,1.695442999,1
87846,0.175887873,0.618188309,0.266778867,34.12226307,0
27839,0.137306021,0.742814068,0.819066217,1166.498271,1
24621,0.115508771,0.940747843,0.253979051,0.584302099,0
30486,0.699339316,0.888110889,0.217111218,5.587254931,1
52194,0.366984676,0.508414322,0.161598517,0.605480572,0
77372,0.500686279,0.331614329,0.239747175,4.668037841,1
69533,0.055879317,0.170343592,0.848345242,1649.52351,1
36352,0.889060786,0.914926025,0.414022331,12.06966338,1
9348,0.912684701,0.952938472,0.749675744,0.63852467,1
22538,0.503785575,0.617652904,0.227432025,40.6987819,1
68999,0.719408712,0.679377888,0.251935068,7.894102331,1
47859,0.741042454,0.072396747,0.045526502,1.117430034,1
98346,0.14453456,0.807385296,0.853807123,36.43578462,1
94494,0.876578595,0.257441492,0.50295035,11.88400973,0
89340,0.932730764,0.249923288,0.930394573,0.062896784,1
55600,0.6111251,0.051530838,0.541484407,1.260137761,1
